GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC08,HC01_EST_VC09,HC01_EST_VC10,HC01_EST_VC11,HC01_EST_VC12,HC01_EST_VC13,HC01_EST_VC14,HC01_EST_VC15
Id,Id2,Geography,Total; Estimate; Population 25 years and over,Total; Estimate; Population 25 years and over - Less than 9th grade,"Total; Estimate; Population 25 years and over - 9th to 12th grade, no diploma",Total; Estimate; Population 25 years and over - High school graduate (includes equivalency),"Total; Estimate; Population 25 years and over - Some college, no degree",Total; Estimate; Population 25 years and over - Associate's degree,Total; Estimate; Population 25 years and over - Bachelor's degree,Total; Estimate; Population 25 years and over - Graduate or professional degree
8600000US01506,01506,ZCTA5 01506,2483,109,129,884,420,169,545,227
8600000US01507,01507,ZCTA5 01507,9124,132,358,2937,1625,1165,1886,1021
8600000US01510,01510,ZCTA5 01510,9724,240,692,2883,1783,828,2245,1053
8600000US01515,01515,ZCTA5 01515,1597,43,62,622,252,140,367,111
8600000US01516,01516,ZCTA5 01516,5557,109,98,1523,1206,593,1498,530
8600000US01518,01518,ZCTA5 01518,2179,42,29,632,284,185,597,410
8600000US01519,01519,ZCTA5 01519,4457,113,32,782,609,426,1541,954
8600000US01520,01520,ZCTA5 01520,10357,124,395,1984,1478,985,3049,2342
8600000US01521,01521,ZCTA5 01521,1837,30,83,584,393,157,369,221
8600000US01522,01522,ZCTA5 01522,2120,0,34,516,345,161,518,546
8600000US01523,01523,ZCTA5 01523,5426,165,392,1333,1082,594,1133,727
8600000US01524,01524,ZCTA5 01524,4833,208,275,1642,867,517,863,461
8600000US01525,01525,ZCTA5 01525,118,0,0,53,0,0,13,52
8600000US01527,01527,ZCTA5 01527,9377,180,661,3232,1617,715,1952,1020
8600000US01529,01529,ZCTA5 01529,2174,105,168,685,411,242,372,191
8600000US01531,01531,ZCTA5 01531,807,7,42,245,159,67,176,111
8600000US01532,01532,ZCTA5 01532,10088,145,269,1775,1670,846,2985,2398
8600000US01534,01534,ZCTA5 01534,4262,62,200,1498,641,293,882,686
8600000US01535,01535,ZCTA5 01535,3156,33,198,1238,582,290,489,326
8600000US01536,01536,ZCTA5 01536,5199,131,113,1262,778,444,1336,1135
8600000US01537,01537,ZCTA5 01537,1592,13,161,584,300,95,350,89
8600000US01540,01540,ZCTA5 01540,7829,120,317,2763,1651,770,1665,543
8600000US01541,01541,ZCTA5 01541,2465,10,9,435,268,240,774,729
8600000US01542,01542,ZCTA5 01542,1616,126,68,525,416,134,215,132
8600000US01543,01543,ZCTA5 01543,5568,34,30,1574,827,639,1586,878
8600000US01545,01545,ZCTA5 01545,23901,624,672,4386,3051,2199,6702,6267
8600000US01550,01550,ZCTA5 01550,11268,909,1211,4170,2251,885,1171,671
8600000US01560,01560,ZCTA5 01560,2954,32,169,683,499,177,815,579
8600000US01561,01561,ZCTA5 01561,123,0,0,27,0,13,83,0
8600000US01562,01562,ZCTA5 01562,8512,333,644,3091,1644,721,1332,747
8600000US01564,01564,ZCTA5 01564,5565,68,227,1255,1020,400,1582,1013
8600000US01566,01566,ZCTA5 01566,4532,132,110,849,871,545,1257,768
8600000US01568,01568,ZCTA5 01568,5062,28,167,1076,963,488,1450,890
8600000US01569,01569,ZCTA5 01569,9205,161,192,2881,1716,1014,2148,1093
8600000US01570,01570,ZCTA5 01570,11842,687,1258,4317,1925,1004,1841,810
8600000US01571,01571,ZCTA5 01571,7391,250,412,2266,1323,928,1482,730
8600000US01581,01581,ZCTA5 01581,13112,249,252,1901,1396,878,4835,3601
8600000US01583,01583,ZCTA5 01583,5517,183,389,1553,1087,487,1154,664
8600000US01585,01585,ZCTA5 01585,3424,53,241,1453,488,178,642,369
8600000US01588,01588,ZCTA5 01588,6494,92,485,1799,1437,712,1349,620
8600000US01590,01590,ZCTA5 01590,6082,109,197,1561,1080,538,1539,1058
8600000US01602,01602,ZCTA5 01602,15833,496,932,3609,2338,1241,3984,3233
8600000US01603,01603,ZCTA5 01603,13727,1369,1477,4483,2501,1066,1727,1104
8600000US01604,01604,ZCTA5 01604,24129,1377,1696,8033,4047,2448,4601,1927
8600000US01605,01605,ZCTA5 01605,17454,1365,1671,5422,3003,1437,2877,1679
8600000US01606,01606,ZCTA5 01606,13846,305,712,3675,2535,1435,3442,1742
8600000US01607,01607,ZCTA5 01607,6337,366,578,2066,921,593,1349,464
8600000US01608,01608,ZCTA5 01608,1911,351,227,561,311,97,252,112
8600000US01609,01609,ZCTA5 01609,11488,1202,1010,2347,1750,611,2408,2160
8600000US01610,01610,ZCTA5 01610,13464,1774,1864,4948,2338,651,1181,708
8600000US01611,01611,ZCTA5 01611,1799,58,53,592,516,144,346,90
8600000US01612,01612,ZCTA5 01612,3073,69,66,373,623,354,798,790
8600000US01701,01701,ZCTA5 01701,23407,491,493,4693,2917,1417,7910,5486
8600000US01702,01702,ZCTA5 01702,25140,2148,2196,6726,3632,1039,5839,3560
8600000US01718,01718,ZCTA5 01718,272,0,0,0,23,0,113,136
8600000US01719,01719,ZCTA5 01719,3516,0,10,294,333,192,1162,1525
8600000US01720,01720,ZCTA5 01720,15287,209,196,1072,1492,743,4778,6797
8600000US01721,01721,ZCTA5 01721,11937,221,250,2091,1383,927,3809,3256
8600000US01730,01730,ZCTA5 01730,9678,68,162,968,1250,768,2773,3689
8600000US01731,01731,ZCTA5 01731,952,0,2,47,190,195,278,240
8600000US01740,01740,ZCTA5 01740,3348,73,24,522,378,148,1119,1084
8600000US01741,01741,ZCTA5 01741,3494,27,23,194,234,104,1296,1616
8600000US01742,01742,ZCTA5 01742,14052,282,556,1837,1305,507,4167,5398
8600000US01745,01745,ZCTA5 01745,243,0,0,69,22,18,68,66
8600000US01746,01746,ZCTA5 01746,9550,72,210,1265,1546,725,3429,2303
8600000US01747,01747,ZCTA5 01747,4013,163,164,935,697,441,1271,342
8600000US01748,01748,ZCTA5 01748,10426,142,88,1412,1186,762,3856,2980
8600000US01749,01749,ZCTA5 01749,14271,769,589,3866,2534,1305,3340,1868
8600000US01752,01752,ZCTA5 01752,28046,1733,1321,8131,4108,2110,6272,4371
8600000US01754,01754,ZCTA5 01754,7686,157,186,1944,1026,546,2098,1729
8600000US01756,01756,ZCTA5 01756,3878,89,74,759,731,384,1094,747
8600000US01757,01757,ZCTA5 01757,19691,787,812,5519,3682,1856,4589,2446
8600000US01760,01760,ZCTA5 01760,24255,247,406,3163,2654,1036,8625,8124
8600000US01770,01770,ZCTA5 01770,2824,20,20,214,173,93,1079,1225
8600000US01772,01772,ZCTA5 01772,6258,98,58,765,648,257,2458,1974
8600000US01773,01773,ZCTA5 01773,3824,49,49,208,174,195,1194,1955
8600000US01775,01775,ZCTA5 01775,4682,34,1,744,461,393,1506,1543
8600000US01776,01776,ZCTA5 01776,11957,95,74,839,1153,381,4396,5019
8600000US01778,01778,ZCTA5 01778,9322,57,86,556,715,256,3288,4364
8600000US01801,01801,ZCTA5 01801,28972,595,1142,9353,4863,2174,6703,4142
8600000US01803,01803,ZCTA5 01803,18334,633,481,4244,2738,1608,4837,3793
8600000US01810,01810,ZCTA5 01810,22576,315,256,2463,1961,1341,7413,8827
8600000US01821,01821,ZCTA5 01821,22185,425,974,7517,4182,1984,4755,2348
8600000US01824,01824,ZCTA5 01824,18714,247,434,3827,2966,1411,5478,4351
8600000US01826,01826,ZCTA5 01826,21527,744,1182,7756,4294,2198,3588,1765
8600000US01827,01827,ZCTA5 01827,2235,24,32,452,311,164,686,566
8600000US01830,01830,ZCTA5 01830,18581,1358,1322,5472,3544,2001,3147,1737
8600000US01832,01832,ZCTA5 01832,15585,760,1289,4623,3140,1492,2827,1454
8600000US01833,01833,ZCTA5 01833,5815,47,133,1274,963,593,1607,1198
8600000US01834,01834,ZCTA5 01834,4735,47,136,1289,991,663,1047,562
8600000US01835,01835,ZCTA5 01835,8850,127,243,2152,2008,1181,2067,1072
8600000US01840,01840,ZCTA5 01840,3295,934,363,931,503,156,281,127
8600000US01841,01841,ZCTA5 01841,28359,5978,3661,10073,4850,1260,1846,691
8600000US01843,01843,ZCTA5 01843,15511,2340,1600,4874,3178,1120,1494,905
8600000US01844,01844,ZCTA5 01844,33089,2016,1727,10327,6097,3356,6095,3471
8600000US01845,01845,ZCTA5 01845,19561,257,423,3478,2694,1265,6214,5230
8600000US01850,01850,ZCTA5 01850,9931,558,1086,3861,1753,710,1293,670
8600000US01851,01851,ZCTA5 01851,19865,2977,2165,6295,3031,1386,2563,1448
8600000US01852,01852,ZCTA5 01852,23406,2365,2045,7090,4158,1664,3776,2308
8600000US01854,01854,ZCTA5 01854,17492,1882,1843,6133,2894,1332,1981,1427
8600000US01860,01860,ZCTA5 01860,4540,42,98,1068,861,433,1169,869
8600000US01862,01862,ZCTA5 01862,7718,258,460,2673,1295,657,1522,853
8600000US01863,01863,ZCTA5 01863,6698,68,251,1752,1173,432,1718,1304
8600000US01864,01864,ZCTA5 01864,11061,90,253,2604,1704,774,3713,1923
8600000US01867,01867,ZCTA5 01867,16963,196,368,2975,2248,1339,5584,4253
8600000US01876,01876,ZCTA5 01876,21357,404,877,7135,4203,1798,4870,2070
8600000US01879,01879,ZCTA5 01879,8367,145,236,2067,1363,834,2537,1185
8600000US01880,01880,ZCTA5 01880,18783,433,746,4824,2571,1407,5530,3272
8600000US01886,01886,ZCTA5 01886,14838,237,149,1754,1765,893,4884,5156
8600000US01887,01887,ZCTA5 01887,15798,314,407,4834,2868,1521,3269,2585
8600000US01890,01890,ZCTA5 01890,14688,157,234,1627,1312,767,4317,6274
8600000US01901,01901,ZCTA5 01901,1019,201,97,277,208,23,123,90
8600000US01902,01902,ZCTA5 01902,29245,4489,2514,9156,5973,2056,3402,1655
8600000US01904,01904,ZCTA5 01904,12349,443,473,4181,2490,1092,2420,1250
8600000US01905,01905,ZCTA5 01905,16076,2200,1356,5561,3223,1304,1905,527
8600000US01906,01906,ZCTA5 01906,20493,888,1135,7377,4258,1742,3399,1694
8600000US01907,01907,ZCTA5 01907,10063,213,250,1754,1526,710,2854,2756
8600000US01908,01908,ZCTA5 01908,2695,45,32,643,519,131,693,632
8600000US01913,01913,ZCTA5 01913,12295,200,583,2904,2348,992,3203,2065
8600000US01915,01915,ZCTA5 01915,27826,503,1136,6460,4644,2333,7865,4885
8600000US01921,01921,ZCTA5 01921,5795,20,105,862,732,507,2119,1450
8600000US01922,01922,ZCTA5 01922,1979,28,13,192,365,215,846,320
8600000US01923,01923,ZCTA5 01923,19633,399,695,4702,3441,2294,5266,2836
8600000US01929,01929,ZCTA5 01929,2593,35,41,593,406,194,770,554
8600000US01930,01930,ZCTA5 01930,21863,891,1581,6387,3550,1929,4697,2828
8600000US01937,01937,ZCTA5 01937,134,23,12,34,30,8,14,13
8600000US01938,01938,ZCTA5 01938,9989,85,277,2007,1707,933,2749,2231
8600000US01940,01940,ZCTA5 01940,9355,127,164,1897,1587,820,2805,1955
8600000US01944,01944,ZCTA5 01944,3891,33,109,640,619,133,1207,1150
8600000US01945,01945,ZCTA5 01945,14395,132,180,1571,1931,750,5125,4706
8600000US01949,01949,ZCTA5 01949,6597,195,388,2032,902,628,1546,906
8600000US01950,01950,ZCTA5 01950,13356,120,264,2052,1764,1157,4562,3437
8600000US01951,01951,ZCTA5 01951,2965,12,118,369,459,203,961,843
8600000US01952,01952,ZCTA5 01952,6278,211,430,1932,1193,683,1224,605
8600000US01960,01960,ZCTA5 01960,37845,1612,2062,12857,6896,3389,7146,3883
8600000US01966,01966,ZCTA5 01966,5561,48,116,1366,864,503,1456,1208
8600000US01969,01969,ZCTA5 01969,4422,16,185,1441,744,380,996,660
8600000US01970,01970,ZCTA5 01970,28855,1322,1285,7397,5609,2240,6974,4028
8600000US01982,01982,ZCTA5 01982,5278,96,47,577,662,409,1944,1543
8600000US01983,01983,ZCTA5 01983,4478,79,98,778,597,285,1311,1330
8600000US01984,01984,ZCTA5 01984,2500,35,18,409,204,146,1008,680
8600000US01985,01985,ZCTA5 01985,2926,8,66,434,518,214,998,688
8600000US02019,02019,ZCTA5 02019,11831,262,500,4055,2476,1197,2221,1120
8600000US02021,02021,ZCTA5 02021,15744,214,277,2642,2740,1330,5296,3245
8600000US02025,02025,ZCTA5 02025,5493,48,140,650,660,275,2274,1446
8600000US02026,02026,ZCTA5 02026,18234,447,637,4276,2877,1417,4953,3627
8600000US02030,02030,ZCTA5 02030,3738,18,20,153,213,174,1498,1662
8600000US02032,02032,ZCTA5 02032,3082,93,93,707,549,185,742,713
8600000US02035,02035,ZCTA5 02035,12227,183,461,2442,2246,1098,4072,1725
8600000US02038,02038,ZCTA5 02038,21127,269,533,4122,2891,1857,7058,4397
8600000US02043,02043,ZCTA5 02043,15715,70,278,2188,1667,892,5807,4813
8600000US02045,02045,ZCTA5 02045,8399,140,205,2267,1507,757,2139,1384
8600000US02047,02047,ZCTA5 02047,135,0,0,99,17,19,0,0
8600000US02048,02048,ZCTA5 02048,15172,162,328,3100,2344,1267,4795,3176
8600000US02050,02050,ZCTA5 02050,17912,84,638,3499,3652,1887,5527,2625
8600000US02052,02052,ZCTA5 02052,7852,3,148,967,925,357,2843,2609
8600000US02053,02053,ZCTA5 02053,8672,142,225,1612,1243,757,2961,1732
8600000US02054,02054,ZCTA5 02054,5616,3,123,1341,851,551,1740,1007
8600000US02056,02056,ZCTA5 02056,8078,242,478,1608,1076,511,2557,1606
8600000US02061,02061,ZCTA5 02061,7135,105,157,1372,880,436,2576,1609
8600000US02062,02062,ZCTA5 02062,20924,549,613,5400,3431,1760,5918,3253
8600000US02066,02066,ZCTA5 02066,12354,71,232,1994,1784,1266,4444,2563
8600000US02067,02067,ZCTA5 02067,12038,124,121,1038,1286,634,4132,4703
8600000US02071,02071,ZCTA5 02071,1309,95,151,265,301,158,244,95
8600000US02072,02072,ZCTA5 02072,20348,968,1071,5372,4032,1828,4489,2588
8600000US02081,02081,ZCTA5 02081,13253,423,348,2466,2017,958,4444,2597
8600000US02090,02090,ZCTA5 02090,10334,107,181,1352,889,651,3685,3469
8600000US02093,02093,ZCTA5 02093,7525,109,148,1660,1062,819,2397,1330
8600000US02108,02108,ZCTA5 02108,3168,56,19,138,314,103,1200,1338
8600000US02109,02109,ZCTA5 02109,3390,109,317,202,336,71,1299,1056
8600000US02110,02110,ZCTA5 02110,1818,0,25,28,131,53,681,900
8600000US02111,02111,ZCTA5 02111,5271,632,641,835,307,62,1414,1380
8600000US02113,02113,ZCTA5 02113,5972,220,138,463,445,79,3124,1503
8600000US02114,02114,ZCTA5 02114,10024,160,263,486,700,226,3730,4459
8600000US02115,02115,ZCTA5 02115,11203,675,414,1417,1174,394,3358,3771
8600000US02116,02116,ZCTA5 02116,16781,773,486,1139,1130,436,5543,7274
8600000US02118,02118,ZCTA5 02118,20285,1917,1425,2805,1830,718,5190,6400
8600000US02119,02119,ZCTA5 02119,17088,2133,1913,4805,3284,857,2803,1293
8600000US02120,02120,ZCTA5 02120,6631,496,545,1478,1024,344,1424,1320
8600000US02121,02121,ZCTA5 02121,17075,2077,2293,5662,3801,946,1526,770
8600000US02122,02122,ZCTA5 02122,16848,2121,1787,5327,3074,811,2628,1100
8600000US02124,02124,ZCTA5 02124,35217,3017,3814,11039,6497,2564,5483,2803
8600000US02125,02125,ZCTA5 02125,23316,2726,2036,6135,3350,1288,5206,2575
8600000US02126,02126,ZCTA5 02126,19252,1722,2166,6550,4260,1549,2018,987
8600000US02127,02127,ZCTA5 02127,28513,1342,1644,5681,2647,1083,11118,4998
8600000US02128,02128,ZCTA5 02128,31457,7324,2790,9744,4041,1109,4140,2309
8600000US02129,02129,ZCTA5 02129,13489,692,521,2147,1380,382,4407,3960
8600000US02130,02130,ZCTA5 02130,29366,1269,1105,4216,2981,945,8552,10298
8600000US02131,02131,ZCTA5 02131,22700,1350,1196,5620,3803,1376,4779,4576
8600000US02132,02132,ZCTA5 02132,21374,595,718,4472,3064,1040,5718,5767
8600000US02134,02134,ZCTA5 02134,11569,647,677,1908,1418,270,4075,2574
8600000US02135,02135,ZCTA5 02135,27295,1379,1063,3959,3086,910,9670,7228
8600000US02136,02136,ZCTA5 02136,20723,1074,1406,6623,4740,1673,3248,1959
8600000US02138,02138,ZCTA5 02138,21895,155,353,1368,1308,412,6618,11681
8600000US02139,02139,ZCTA5 02139,24931,755,948,2173,2213,554,7270,11018
8600000US02140,02140,ZCTA5 02140,14198,500,456,1744,1225,405,3615,6253
8600000US02141,02141,ZCTA5 02141,9768,497,441,1554,726,162,2833,3555
8600000US02142,02142,ZCTA5 02142,1952,0,8,35,87,28,629,1165
8600000US02143,02143,ZCTA5 02143,20121,967,977,2792,1823,592,6419,6551
8600000US02144,02144,ZCTA5 02144,18691,434,728,2769,999,745,6319,6697
8600000US02145,02145,ZCTA5 02145,18628,1672,1394,5026,2805,867,4030,2834
8600000US02148,02148,ZCTA5 02148,43075,3691,2366,12857,7048,2964,7861,6288
8600000US02149,02149,ZCTA5 02149,29318,3129,2804,11187,5661,1615,3522,1400
8600000US02150,02150,ZCTA5 02150,24229,5426,2955,7890,2775,1083,2441,1659
8600000US02151,02151,ZCTA5 02151,39197,4043,2929,15127,7201,2263,5220,2414
8600000US02152,02152,ZCTA5 02152,13503,182,522,3981,2775,1349,3109,1585
8600000US02155,02155,ZCTA5 02155,41367,1522,2003,10252,6194,2848,9818,8730
8600000US02163,02163,ZCTA5 02163,1481,0,0,8,10,21,909,533
8600000US02169,02169,ZCTA5 02169,41547,1985,2220,11215,6421,3420,10589,5697
8600000US02170,02170,ZCTA5 02170,14261,1197,865,3567,1822,1154,3700,1956
8600000US02171,02171,ZCTA5 02171,13558,904,664,3016,1989,887,3704,2394
8600000US02176,02176,ZCTA5 02176,20192,267,880,3575,2919,1855,6200,4496
8600000US02180,02180,ZCTA5 02180,16318,367,670,4300,2852,1595,4000,2534
8600000US02184,02184,ZCTA5 02184,25792,633,950,7565,4287,2415,6119,3823
8600000US02186,02186,ZCTA5 02186,17256,89,453,2726,2327,973,5329,5359
8600000US02188,02188,ZCTA5 02188,11393,278,407,3229,2386,1303,2684,1106
8600000US02189,02189,ZCTA5 02189,10512,395,496,3232,1940,1277,2254,918
8600000US02190,02190,ZCTA5 02190,12508,311,414,3799,2170,1529,2831,1454
8600000US02191,02191,ZCTA5 02191,6201,89,310,1893,1127,775,1346,661
8600000US02199,02199,ZCTA5 02199,1106,9,0,76,46,17,514,444
8600000US02203,02203,ZCTA5 02203,0,0,0,0,0,0,0,0
8600000US02210,02210,ZCTA5 02210,1893,0,0,72,208,55,850,708
8600000US02215,02215,ZCTA5 02215,8512,226,133,514,754,199,2824,3862
8600000US02301,02301,ZCTA5 02301,38665,4255,3619,12971,7902,3122,4714,2082
8600000US02302,02302,ZCTA5 02302,22507,1651,2125,8142,4536,2010,2863,1180
8600000US02322,02322,ZCTA5 02322,3328,130,250,1177,590,319,590,272
8600000US02324,02324,ZCTA5 02324,16580,390,925,5104,2785,1905,3706,1765
8600000US02330,02330,ZCTA5 02330,8247,219,651,2977,1882,788,1290,440
8600000US02332,02332,ZCTA5 02332,10302,25,135,1302,1410,704,4069,2657
8600000US02333,02333,ZCTA5 02333,9977,206,307,3418,2331,1190,1700,825
8600000US02338,02338,ZCTA5 02338,5323,69,81,2027,1021,791,791,543
8600000US02339,02339,ZCTA5 02339,9354,203,176,1879,1515,934,3168,1479
8600000US02341,02341,ZCTA5 02341,6993,64,284,2140,1495,836,1501,673
8600000US02343,02343,ZCTA5 02343,8323,88,205,2765,1743,1276,1595,651
8600000US02346,02346,ZCTA5 02346,16740,214,733,5219,3479,2117,3292,1686
8600000US02347,02347,ZCTA5 02347,7709,166,372,2375,1353,852,1608,983
8600000US02351,02351,ZCTA5 02351,11257,211,208,3312,2691,1310,2664,861
8600000US02356,02356,ZCTA5 02356,8295,85,152,1497,1505,703,2818,1535
8600000US02357,02357,ZCTA5 02357,32,0,0,0,19,0,6,7
8600000US02359,02359,ZCTA5 02359,12319,160,503,3723,2691,1210,2701,1331
8600000US02360,02360,ZCTA5 02360,41361,601,1428,12131,8296,4390,9094,5421
8600000US02364,02364,ZCTA5 02364,8793,207,330,2660,1433,716,2202,1245
8600000US02366,02366,ZCTA5 02366,179,24,28,67,44,10,6,0
8600000US02367,02367,ZCTA5 02367,2136,8,117,689,420,247,408,247
8600000US02368,02368,ZCTA5 02368,23670,1690,1412,6669,4456,2216,4836,2391
8600000US02370,02370,ZCTA5 02370,12590,229,478,4779,2738,1273,2143,950
8600000US02375,02375,ZCTA5 02375,6620,96,162,1660,1232,625,1896,949
8600000US02379,02379,ZCTA5 02379,4887,103,264,1611,938,438,957,576
8600000US02382,02382,ZCTA5 02382,10115,209,519,3334,2091,1235,1912,815
8600000US02420,02420,ZCTA5 02420,9991,66,185,900,752,482,2486,5120
8600000US02421,02421,ZCTA5 02421,12516,171,254,918,905,425,3345,6498
8600000US02445,02445,ZCTA5 02445,13966,247,148,1350,1017,444,3509,7251
8600000US02446,02446,ZCTA5 02446,20786,448,366,1184,1136,384,6408,10860
8600000US02451,02451,ZCTA5 02451,14020,402,602,3161,1985,973,3909,2988
8600000US02452,02452,ZCTA5 02452,9182,335,460,2017,1117,544,2421,2288
8600000US02453,02453,ZCTA5 02453,19934,1458,1031,4788,2307,932,5404,4014
8600000US02457,02457,ZCTA5 02457,15,0,0,0,15,0,0,0
8600000US02458,02458,ZCTA5 02458,8956,207,143,1228,752,247,2784,3595
8600000US02459,02459,ZCTA5 02459,12389,39,94,426,825,500,3649,6856
8600000US02460,02460,ZCTA5 02460,6610,105,98,742,566,318,1596,3185
8600000US02461,02461,ZCTA5 02461,5135,43,68,357,209,150,1544,2764
8600000US02462,02462,ZCTA5 02462,1109,11,15,112,80,35,294,562
8600000US02464,02464,ZCTA5 02464,2330,24,47,334,285,130,743,767
8600000US02465,02465,ZCTA5 02465,8316,149,121,1172,685,362,2016,3811
8600000US02466,02466,ZCTA5 02466,5079,93,126,659,287,202,1489,2223
8600000US02467,02467,ZCTA5 02467,11419,101,125,911,943,436,3165,5738
8600000US02468,02468,ZCTA5 02468,3930,30,19,261,188,117,1030,2285
8600000US02472,02472,ZCTA5 02472,25532,855,682,4503,2891,1380,7887,7334
8600000US02474,02474,ZCTA5 02474,20310,550,434,2728,1937,1066,6365,7230
8600000US02476,02476,ZCTA5 02476,12522,213,161,1756,1261,538,3674,4919
8600000US02478,02478,ZCTA5 02478,17684,306,232,1598,1840,738,5150,7820
8600000US02481,02481,ZCTA5 02481,8990,66,64,514,426,262,3022,4636
8600000US02482,02482,ZCTA5 02482,6922,41,115,398,459,284,2310,3315
8600000US02492,02492,ZCTA5 02492,13282,57,229,1038,1178,650,4352,5778
8600000US02493,02493,ZCTA5 02493,7426,38,76,493,503,156,2301,3859
8600000US02494,02494,ZCTA5 02494,6722,31,92,1014,408,326,2106,2745
8600000US02532,02532,ZCTA5 02532,8691,190,267,2633,1922,720,1668,1291
8600000US02534,02534,ZCTA5 02534,732,50,28,256,98,92,90,118
8600000US02535,02535,ZCTA5 02535,1164,29,7,205,261,29,403,230
8600000US02536,02536,ZCTA5 02536,14432,305,733,4363,2797,1130,2963,2141
8600000US02537,02537,ZCTA5 02537,4585,20,85,868,942,404,1294,972
8600000US02538,02538,ZCTA5 02538,2150,50,135,975,532,157,182,119
8600000US02539,02539,ZCTA5 02539,3323,57,567,892,557,393,441,416
8600000US02540,02540,ZCTA5 02540,6830,123,168,1477,1123,436,1624,1879
8600000US02542,02542,ZCTA5 02542,430,9,18,101,182,21,75,24
8600000US02543,02543,ZCTA5 02543,578,0,8,41,69,2,150,308
8600000US02553,02553,ZCTA5 02553,189,0,0,48,61,0,80,0
8600000US02554,02554,ZCTA5 02554,7435,96,293,1909,1316,548,1966,1307
8600000US02556,02556,ZCTA5 02556,2254,120,21,367,406,181,552,607
8600000US02557,02557,ZCTA5 02557,3262,37,50,604,793,337,802,639
8600000US02558,02558,ZCTA5 02558,977,39,0,526,90,235,65,22
8600000US02559,02559,ZCTA5 02559,3382,42,8,702,903,455,727,545
8600000US02561,02561,ZCTA5 02561,358,0,0,115,36,51,117,39
8600000US02562,02562,ZCTA5 02562,2393,0,32,876,532,368,194,391
8600000US02563,02563,ZCTA5 02563,7095,153,134,1653,1461,648,1839,1207
8600000US02564,02564,ZCTA5 02564,173,8,0,27,85,6,31,16
8600000US02568,02568,ZCTA5 02568,3026,15,84,815,655,244,917,296
8600000US02571,02571,ZCTA5 02571,7822,219,554,2599,1760,864,1167,659
8600000US02575,02575,ZCTA5 02575,1926,0,21,426,410,111,624,334
8600000US02576,02576,ZCTA5 02576,3263,116,190,1274,806,311,369,197
8600000US02584,02584,ZCTA5 02584,9,0,0,0,0,0,0,9
8600000US02601,02601,ZCTA5 02601,10315,358,828,3677,2347,970,1293,842
8600000US02630,02630,ZCTA5 02630,1630,36,26,163,369,136,456,444
8600000US02631,02631,ZCTA5 02631,7654,0,140,1579,1449,625,2339,1522
8600000US02632,02632,ZCTA5 02632,7800,108,161,1867,1866,730,2043,1025
8600000US02633,02633,ZCTA5 02633,3109,63,42,583,518,337,913,653
8600000US02635,02635,ZCTA5 02635,2590,11,12,486,392,323,765,601
8600000US02637,02637,ZCTA5 02637,90,0,15,0,18,14,0,43
8600000US02638,02638,ZCTA5 02638,2833,35,89,615,573,236,731,554
8600000US02639,02639,ZCTA5 02639,2083,12,81,703,410,154,419,304
8600000US02641,02641,ZCTA5 02641,247,0,0,27,45,31,69,75
8600000US02642,02642,ZCTA5 02642,3949,29,135,920,674,387,1028,776
8600000US02643,02643,ZCTA5 02643,9,0,0,0,9,0,0,0
8600000US02644,02644,ZCTA5 02644,2744,0,37,723,848,308,544,284
8600000US02645,02645,ZCTA5 02645,6978,228,357,1778,1297,544,1701,1073
8600000US02646,02646,ZCTA5 02646,1695,21,1,273,288,157,405,550
8600000US02647,02647,ZCTA5 02647,113,0,0,9,0,25,27,52
8600000US02648,02648,ZCTA5 02648,4838,33,115,1201,1050,408,1241,790
8600000US02649,02649,ZCTA5 02649,10435,148,396,2663,2299,1149,2384,1396
8600000US02650,02650,ZCTA5 02650,1054,13,12,230,150,77,347,225
8600000US02651,02651,ZCTA5 02651,27,0,0,0,0,0,27,0
8600000US02652,02652,ZCTA5 02652,739,0,46,165,120,31,168,209
8600000US02653,02653,ZCTA5 02653,5001,19,32,1037,884,513,1420,1096
8600000US02655,02655,ZCTA5 02655,2978,25,39,663,484,253,869,645
8600000US02657,02657,ZCTA5 02657,2655,57,146,459,492,169,728,604
8600000US02659,02659,ZCTA5 02659,661,0,13,118,156,66,201,107
8600000US02660,02660,ZCTA5 02660,5207,64,228,1394,1277,467,1159,618
8600000US02663,02663,ZCTA5 02663,113,0,13,10,23,24,0,43
8600000US02664,02664,ZCTA5 02664,7502,38,461,2019,1924,738,1406,916
8600000US02666,02666,ZCTA5 02666,678,19,25,142,113,39,234,106
8600000US02667,02667,ZCTA5 02667,2387,0,109,502,383,140,629,624
8600000US02668,02668,ZCTA5 02668,2383,24,69,560,413,238,598,481
8600000US02669,02669,ZCTA5 02669,204,0,0,55,28,58,28,35
8600000US02670,02670,ZCTA5 02670,1123,0,26,319,189,128,294,167
8600000US02671,02671,ZCTA5 02671,738,0,50,110,157,63,198,160
8600000US02672,02672,ZCTA5 02672,88,0,0,0,0,10,0,78
8600000US02673,02673,ZCTA5 02673,6532,35,495,1829,1757,714,1067,635
8600000US02675,02675,ZCTA5 02675,5249,19,123,1288,1120,531,1155,1013
8600000US02702,02702,ZCTA5 02702,3256,152,328,988,465,344,614,365
8600000US02703,02703,ZCTA5 02703,30243,1378,2175,8564,5519,3195,6668,2744
8600000US02713,02713,ZCTA5 02713,58,0,0,6,13,8,10,21
8600000US02715,02715,ZCTA5 02715,2200,83,83,720,387,197,466,264
